County,Counties,City,State,Postal Code,2020 Census Tract,LocationID
King,3009.0,Renton,WA,98058.0,53033031908.0,1352
King,3009.0,Renton,WA,98058.0,53033031909.0,1353
King,3009.0,Renton,WA,98058.0,53033031910.0,1354
King,3009.0,Renton,WA,98058.0,53033031911.0,1355
King,3009.0,Renton,WA,98058.0,53033031913.0,1356
King,3009.0,Renton,WA,98058.0,53033032002.0,1357
King,3009.0,Renton,WA,98058.0,53033032007.0,1358
King,3009.0,Renton,WA,98059.0,53033025006.0,1359
King,3009.0,Renton,WA,98059.0,53033025101.0,1360
King,3009.0,Renton,WA,98059.0,53033025103.0,1361
King,3009.0,Renton,WA,98059.0,53033025104.0,1362
King,3009.0,Renton,WA,98059.0,53033025202.0,1363
King,3009.0,Renton,WA,98059.0,53033025500.0,1364
King,3009.0,Renton,WA,98059.0,53033025601.0,1365
King,3009.0,Renton,WA,98059.0,53033025602.0,1366
King,3009.0,Renton,WA,98059.0,53033031904.0,1367
King,3009.0,Renton,WA,98059.0,53033031912.0,1368
King,3009.0,Renton,WA,98059.0,53033031913.0,1369
King,3009.0,Renton,WA,98178.0,53033026001.0,1370
King,3009.0,Renton,WA,98178.0,53033026004.0,1371
King,3009.0,Renton,WA,98178.0,53033026101.0,1372
King,3009.0,Sammamish,WA,98029.0,53033032211.0,1373
King,3009.0,Sammamish,WA,98029.0,53033032222.0,1374
King,3009.0,Sammamish,WA,98029.0,53033032223.0,1375
King,3009.0,Sammamish,WA,98053.0,53033032215.0,1376
King,3009.0,Sammamish,WA,98074.0,53033032215.0,1377
King,3009.0,Sammamish,WA,98074.0,53033032216.0,1378
King,3009.0,Sammamish,WA,98074.0,53033032217.0,1379
King,3009.0,Sammamish,WA,98074.0,53033032224.0,1380
King,3009.0,Sammamish,WA,98074.0,53033032225.0,1381
King,3009.0,Sammamish,WA,98074.0,53033032316.0,1382
King,3009.0,Sammamish,WA,98074.0,53033032317.0,1383
King,3009.0,Sammamish,WA,98074.0,53033032318.0,1384
King,3009.0,Sammamish,WA,98075.0,53033032207.0,1385
King,3009.0,Sammamish,WA,98075.0,53033032211.0,1386
King,3009.0,Sammamish,WA,98075.0,53033032213.0,1387
King,3009.0,Sammamish,WA,98075.0,53033032215.0,1388
King,3009.0,Sammamish,WA,98075.0,53033032216.0,1389
King,3009.0,Sammamish,WA,98075.0,53033032217.0,1390
King,3009.0,Sammamish,WA,98075.0,53033032218.0,1391
King,3009.0,Sammamish,WA,98075.0,53033032221.0,1392
King,3009.0,Sammamish,WA,98075.0,53033032224.0,1393
King,3009.0,Seatac,WA,98032.0,53033028300.0,1394
King,3009.0,Seatac,WA,98148.0,53033028500.0,1395
King,3009.0,Seatac,WA,98148.0,53033028700.0,1396
King,3009.0,Seatac,WA,98148.0,53033028801.0,1397
King,3009.0,Seatac,WA,98158.0,53033028402.0,1398
King,3009.0,Seatac,WA,98168.0,53033027300.0,1399
King,3009.0,Seatac,WA,98168.0,53033028100.0,1400
King,3009.0,Seatac,WA,98188.0,53033028100.0,1401
King,3009.0,Seatac,WA,98188.0,53033028300.0,1402
King,3009.0,Seatac,WA,98188.0,53033028402.0,1403
King,3009.0,Seatac,WA,98188.0,53033028403.0,1404
King,3009.0,Seatac,WA,98188.0,53033028801.0,1405
King,3009.0,Seatac,WA,98188.0,53033028802.0,1406
King,3009.0,Seatac,WA,98198.0,53033028300.0,1407
King,3009.0,Seatac,WA,98198.0,53033028801.0,1408
King,3009.0,Seatac,WA,98198.0,53033028802.0,1409
King,3009.0,Seatac,WA,98198.0,53033029101.0,1410
King,3009.0,Seattle,WA,98055.0,53033026003.0,1411
King,3009.0,Seattle,WA,98055.0,53033026004.0,1412
King,3009.0,Seattle,WA,98101.0,53033007202.0,1413
King,3009.0,Seattle,WA,98101.0,53033007302.0,1414
King,3009.0,Seattle,WA,98101.0,53033008002.0,1415
King,3009.0,Seattle,WA,98101.0,53033008101.0,1416
King,3009.0,Seattle,WA,98101.0,53033008102.0,1417
King,3009.0,Seattle,WA,98101.0,53033008200.0,1418
King,3009.0,Seattle,WA,98101.0,53033008300.0,1419
King,3009.0,Seattle,WA,98101.0,53033008401.0,1420
King,3009.0,Seattle,WA,98101.0,53033008402.0,1421
King,3009.0,Seattle,WA,98102.0,53033006100.0,1422
King,3009.0,Seattle,WA,98102.0,53033006200.0,1423
King,3009.0,Seattle,WA,98102.0,53033006500.0,1424
King,3009.0,Seattle,WA,98102.0,53033006600.0,1425
King,3009.0,Seattle,WA,98102.0,53033007403.0,1426
King,3009.0,Seattle,WA,98102.0,53033007404.0,1427
King,3009.0,Seattle,WA,98102.0,53033007405.0,1428
King,3009.0,Seattle,WA,98102.0,53033007406.0,1429
King,3009.0,Seattle,WA,98102.0,53033007501.0,1430
King,3009.0,Seattle,WA,98102.0,53033007502.0,1431
King,3009.0,Seattle,WA,98103.0,53033001300.0,1432
King,3009.0,Seattle,WA,98103.0,53033001701.0,1433
King,3009.0,Seattle,WA,98103.0,53033001702.0,1434
King,3009.0,Seattle,WA,98103.0,53033001800.0,1435
King,3009.0,Seattle,WA,98103.0,53033001900.0,1436
King,3009.0,Seattle,WA,98103.0,53033002700.0,1437
King,3009.0,Seattle,WA,98103.0,53033002800.0,1438
King,3009.0,Seattle,WA,98103.0,53033002900.0,1439
King,3009.0,Seattle,WA,98103.0,53033003400.0,1440
King,3009.0,Seattle,WA,98103.0,53033003500.0,1441
King,3009.0,Seattle,WA,98103.0,53033003601.0,1442
King,3009.0,Seattle,WA,98103.0,53033003602.0,1443
King,3009.0,Seattle,WA,98103.0,53033004500.0,1444
King,3009.0,Seattle,WA,98103.0,53033004600.0,1445
King,3009.0,Seattle,WA,98103.0,53033004800.0,1446
King,3009.0,Seattle,WA,98103.0,53033004901.0,1447
King,3009.0,Seattle,WA,98103.0,53033004902.0,1448
King,3009.0,Seattle,WA,98103.0,53033005000.0,1449
King,3009.0,Seattle,WA,98103.0,53033005100.0,1450
King,3009.0,Seattle,WA,98103.0,53033005401.0,1451
King,3009.0,Seattle,WA,98103.0,53033005402.0,1452
King,3009.0,Seattle,WA,98104.0,53033008102.0,1453
King,3009.0,Seattle,WA,98104.0,53033008200.0,1454
King,3009.0,Seattle,WA,98104.0,53033008300.0,1455
King,3009.0,Seattle,WA,98104.0,53033008401.0,1456
King,3009.0,Seattle,WA,98104.0,53033008500.0,1457
King,3009.0,Seattle,WA,98104.0,53033009100.0,1458
King,3009.0,Seattle,WA,98104.0,53033009200.0,1459
King,3009.0,Seattle,WA,98104.0,53033009300.0,1460
King,3009.0,Seattle,WA,98105.0,53033004101.0,1461
King,3009.0,Seattle,WA,98105.0,53033004102.0,1462
King,3009.0,Seattle,WA,98105.0,53033004201.0,1463
King,3009.0,Seattle,WA,98105.0,53033004202.0,1464
King,3009.0,Seattle,WA,98105.0,53033004301.0,1465
King,3009.0,Seattle,WA,98105.0,53033004302.0,1466
King,3009.0,Seattle,WA,98105.0,53033004401.0,1467
King,3009.0,Seattle,WA,98105.0,53033004402.0,1468
King,3009.0,Seattle,WA,98105.0,53033004500.0,1469
King,3009.0,Seattle,WA,98105.0,53033004600.0,1470
King,3009.0,Seattle,WA,98105.0,53033005100.0,1471
King,3009.0,Seattle,WA,98105.0,53033005201.0,1472
King,3009.0,Seattle,WA,98105.0,53033005202.0,1473
King,3009.0,Seattle,WA,98105.0,53033005303.0,1474
King,3009.0,Seattle,WA,98105.0,53033005304.0,1475
King,3009.0,Seattle,WA,98105.0,53033005305.0,1476
King,3009.0,Seattle,WA,98105.0,53033005306.0,1477
King,3009.0,Seattle,WA,98105.0,53033005307.0,1478
King,3009.0,Seattle,WA,98106.0,53033009900.0,1479
King,3009.0,Seattle,WA,98106.0,53033010701.0,1480
King,3009.0,Seattle,WA,98106.0,53033010800.0,1481
King,3009.0,Seattle,WA,98106.0,53033011300.0,1482
King,3009.0,Seattle,WA,98106.0,53033011401.0,1483
King,3009.0,Seattle,WA,98106.0,53033011402.0,1484
King,3009.0,Seattle,WA,98106.0,53033026500.0,1485
King,3009.0,Seattle,WA,98106.0,53033026600.0,1486
King,3009.0,Seattle,WA,98107.0,53033003201.0,1487
King,3009.0,Seattle,WA,98107.0,53033003202.0,1488
King,3009.0,Seattle,WA,98107.0,53033003301.0,1489
King,3009.0,Seattle,WA,98107.0,53033003302.0,1490
King,3009.0,Seattle,WA,98107.0,53033003400.0,1491
King,3009.0,Seattle,WA,98107.0,53033003500.0,1492
King,3009.0,Seattle,WA,98107.0,53033004701.0,1493
King,3009.0,Seattle,WA,98107.0,53033004702.0,1494
King,3009.0,Seattle,WA,98107.0,53033004703.0,1495
King,3009.0,Seattle,WA,98107.0,53033004800.0,1496
King,3009.0,Seattle,WA,98108.0,53033009300.0,1497
King,3009.0,Seattle,WA,98108.0,53033010001.0,1498
King,3009.0,Seattle,WA,98108.0,53033010101.0,1499
King,3009.0,Seattle,WA,98108.0,53033010302.0,1500
King,3009.0,Seattle,WA,98108.0,53033010401.0,1501
King,3009.0,Seattle,WA,98108.0,53033010402.0,1502
King,3009.0,Seattle,WA,98108.0,53033010900.0,1503
King,3009.0,Seattle,WA,98108.0,53033011002.0,1504
King,3009.0,Seattle,WA,98108.0,53033011200.0,1505
King,3009.0,Seattle,WA,98108.0,53033011300.0,1506
King,3009.0,Seattle,WA,98108.0,53033011700.0,1507
King,3009.0,Seattle,WA,98108.0,53033026400.0,1508
King,3009.0,Seattle,WA,98108.0,53033026500.0,1509
King,3009.0,Seattle,WA,98109.0,53033006000.0,1510
King,3009.0,Seattle,WA,98109.0,53033006600.0,1511
King,3009.0,Seattle,WA,98109.0,53033006701.0,1512
King,3009.0,Seattle,WA,98109.0,53033006702.0,1513
King,3009.0,Seattle,WA,98109.0,53033006703.0,1514
King,3009.0,Seattle,WA,98109.0,53033006800.0,1515
King,3009.0,Seattle,WA,98109.0,53033007001.0,1516
King,3009.0,Seattle,WA,98109.0,53033007002.0,1517
King,3009.0,Seattle,WA,98109.0,53033007101.0,1518
King,3009.0,Seattle,WA,98109.0,53033007203.0,1519
King,3009.0,Seattle,WA,98109.0,53033007301.0,1520
King,3009.0,Seattle,WA,98109.0,53033007303.0,1521
King,3009.0,Seattle,WA,98109.0,53033008003.0,1522
King,3009.0,Seattle,WA,98111.0,53033008102.0,1523
King,3009.0,Seattle,WA,98112.0,53033006100.0,1524
King,3009.0,Seattle,WA,98112.0,53033006200.0,1525
King,3009.0,Seattle,WA,98112.0,53033006300.0,1526
King,3009.0,Seattle,WA,98112.0,53033006400.0,1527
King,3009.0,Seattle,WA,98112.0,53033006500.0,1528
King,3009.0,Seattle,WA,98112.0,53033007501.0,1529
King,3009.0,Seattle,WA,98112.0,53033007502.0,1530
King,3009.0,Seattle,WA,98112.0,53033007600.0,1531
King,3009.0,Seattle,WA,98112.0,53033007700.0,1532
King,3009.0,Seattle,WA,98112.0,53033007800.0,1533
King,3009.0,Seattle,WA,98115.0,53033000900.0,1534
King,3009.0,Seattle,WA,98115.0,53033001100.0,1535
King,3009.0,Seattle,WA,98115.0,53033001900.0,1536
King,3009.0,Seattle,WA,98115.0,53033002000.0,1537
King,3009.0,Seattle,WA,98115.0,53033002100.0,1538
King,3009.0,Seattle,WA,98115.0,53033002200.0,1539
King,3009.0,Seattle,WA,98115.0,53033002400.0,1540
King,3009.0,Seattle,WA,98115.0,53033002500.0,1541
King,3009.0,Seattle,WA,98115.0,53033002600.0,1542
King,3009.0,Seattle,WA,98115.0,53033002700.0,1543
King,3009.0,Seattle,WA,98115.0,53033003601.0,1544
King,3009.0,Seattle,WA,98115.0,53033003602.0,1545
King,3009.0,Seattle,WA,98115.0,53033003800.0,1546
King,3009.0,Seattle,WA,98115.0,53033003900.0,1547
King,3009.0,Seattle,WA,98115.0,53033004000.0,1548
King,3009.0,Seattle,WA,98115.0,53033004102.0,1549
King,3009.0,Seattle,WA,98115.0,53033004201.0,1550
King,3009.0,Seattle,WA,98115.0,53033004202.0,1551
King,3009.0,Seattle,WA,98115.0,53033004301.0,1552
King,3009.0,Seattle,WA,98115.0,53033004401.0,1553
King,3009.0,Seattle,WA,98115.0,53033004500.0,1554
King,3009.0,Seattle,WA,98116.0,53033009600.0,1555
King,3009.0,Seattle,WA,98116.0,53033009701.0,1556
King,3009.0,Seattle,WA,98116.0,53033009702.0,1557
King,3009.0,Seattle,WA,98116.0,53033009801.0,1558
King,3009.0,Seattle,WA,98116.0,53033009802.0,1559
King,3009.0,Seattle,WA,98116.0,53033010501.0,1560
King,3009.0,Seattle,WA,98116.0,53033010502.0,1561
King,3009.0,Seattle,WA,98116.0,53033010602.0,1562
King,3009.0,Seattle,WA,98117.0,53033001400.0,1563
King,3009.0,Seattle,WA,98117.0,53033001500.0,1564
King,3009.0,Seattle,WA,98117.0,53033001600.0,1565
King,3009.0,Seattle,WA,98117.0,53033001701.0,1566
King,3009.0,Seattle,WA,98117.0,53033001702.0,1567
King,3009.0,Seattle,WA,98117.0,53033002900.0,1568
King,3009.0,Seattle,WA,98117.0,53033003000.0,1569
King,3009.0,Seattle,WA,98117.0,53033003100.0,1570
King,3009.0,Seattle,WA,98117.0,53033003201.0,1571
King,3009.0,Seattle,WA,98117.0,53033003202.0,1572
King,3009.0,Seattle,WA,98117.0,53033003301.0,1573
King,3009.0,Seattle,WA,98117.0,53033003302.0,1574
King,3009.0,Seattle,WA,98117.0,53033003400.0,1575
King,3009.0,Seattle,WA,98117.0,53033003500.0,1576
King,3009.0,Seattle,WA,98118.0,53033010101.0,1577
King,3009.0,Seattle,WA,98118.0,53033010102.0,1578
King,3009.0,Seattle,WA,98118.0,53033010200.0,1579
King,3009.0,Seattle,WA,98118.0,53033010301.0,1580
King,3009.0,Seattle,WA,98118.0,53033010302.0,1581
King,3009.0,Seattle,WA,98118.0,53033010401.0,1582
King,3009.0,Seattle,WA,98118.0,53033011001.0,1583
King,3009.0,Seattle,WA,98118.0,53033011002.0,1584
King,3009.0,Seattle,WA,98118.0,53033011101.0,1585
King,3009.0,Seattle,WA,98118.0,53033011102.0,1586
King,3009.0,Seattle,WA,98118.0,53033011700.0,1587
King,3009.0,Seattle,WA,98118.0,53033011801.0,1588
King,3009.0,Seattle,WA,98118.0,53033011802.0,1589
King,3009.0,Seattle,WA,98118.0,53033011901.0,1590
King,3009.0,Seattle,WA,98118.0,53033011902.0,1591
King,3009.0,Seattle,WA,98119.0,53033005801.0,1592
King,3009.0,Seattle,WA,98119.0,53033005804.0,1593
King,3009.0,Seattle,WA,98119.0,53033005901.0,1594
King,3009.0,Seattle,WA,98119.0,53033005902.0,1595
King,3009.0,Seattle,WA,98119.0,53033006000.0,1596
King,3009.0,Seattle,WA,98119.0,53033006800.0,1597
King,3009.0,Seattle,WA,98119.0,53033006900.0,1598
King,3009.0,Seattle,WA,98119.0,53033007001.0,1599
King,3009.0,Seattle,WA,98119.0,53033007002.0,1600
King,3009.0,Seattle,WA,98119.0,53033007101.0,1601
King,3009.0,Seattle,WA,98119.0,53033007102.0,1602
King,3009.0,Seattle,WA,98121.0,53033007201.0,1603
King,3009.0,Seattle,WA,98121.0,53033007202.0,1604
King,3009.0,Seattle,WA,98121.0,53033007302.0,1605
King,3009.0,Seattle,WA,98121.0,53033008002.0,1606
King,3009.0,Seattle,WA,98121.0,53033008003.0,1607
King,3009.0,Seattle,WA,98121.0,53033008004.0,1608
King,3009.0,Seattle,WA,98121.0,53033008101.0,1609
King,3009.0,Seattle,WA,98122.0,53033007405.0,1610
King,3009.0,Seattle,WA,98122.0,53033007406.0,1611
King,3009.0,Seattle,WA,98122.0,53033007502.0,1612
King,3009.0,Seattle,WA,98122.0,53033007503.0,1613
King,3009.0,Seattle,WA,98122.0,53033007600.0,1614
King,3009.0,Seattle,WA,98122.0,53033007700.0,1615
King,3009.0,Seattle,WA,98122.0,53033007800.0,1616
King,3009.0,Seattle,WA,98122.0,53033007901.0,1617
King,3009.0,Seattle,WA,98122.0,53033007902.0,1618
King,3009.0,Seattle,WA,98122.0,53033008401.0,1619
King,3009.0,Seattle,WA,98122.0,53033008402.0,1620
King,3009.0,Seattle,WA,98122.0,53033008500.0,1621
King,3009.0,Seattle,WA,98122.0,53033008600.0,1622
King,3009.0,Seattle,WA,98122.0,53033008700.0,1623
King,3009.0,Seattle,WA,98122.0,53033008800.0,1624
King,3009.0,Seattle,WA,98122.0,53033008900.0,1625
King,3009.0,Seattle,WA,98122.0,53033009000.0,1626
King,3009.0,Seattle,WA,98124.0,53033009300.0,1627
King,3009.0,Seattle,WA,98125.0,53033000101.0,1628
King,3009.0,Seattle,WA,98125.0,53033000102.0,1629
King,3009.0,Seattle,WA,98125.0,53033000201.0,1630
King,3009.0,Seattle,WA,98125.0,53033000202.0,1631
King,3009.0,Seattle,WA,98125.0,53033000300.0,1632
King,3009.0,Seattle,WA,98125.0,53033000601.0,1633
King,3009.0,Seattle,WA,98125.0,53033000602.0,1634
King,3009.0,Seattle,WA,98125.0,53033000700.0,1635
King,3009.0,Seattle,WA,98125.0,53033000800.0,1636
King,3009.0,Seattle,WA,98125.0,53033000900.0,1637
King,3009.0,Seattle,WA,98125.0,53033001000.0,1638
King,3009.0,Seattle,WA,98125.0,53033001100.0,1639
King,3009.0,Seattle,WA,98125.0,53033001201.0,1640
King,3009.0,Seattle,WA,98125.0,53033001202.0,1641
King,3009.0,Seattle,WA,98125.0,53033001900.0,1642
King,3009.0,Seattle,WA,98125.0,53033002000.0,1643
King,3009.0,Seattle,WA,98125.0,53033002100.0,1644
King,3009.0,Seattle,WA,98125.0,53033002200.0,1645
King,3009.0,Seattle,WA,98126.0,53033009600.0,1646
King,3009.0,Seattle,WA,98126.0,53033009801.0,1647
King,3009.0,Seattle,WA,98126.0,53033009802.0,1648
King,3009.0,Seattle,WA,98126.0,53033009900.0,1649
King,3009.0,Seattle,WA,98126.0,53033010501.0,1650
King,3009.0,Seattle,WA,98126.0,53033010601.0,1651
King,3009.0,Seattle,WA,98126.0,53033010701.0,1652
King,3009.0,Seattle,WA,98126.0,53033010702.0,1653
King,3009.0,Seattle,WA,98126.0,53033011401.0,1654
King,3009.0,Seattle,WA,98126.0,53033011402.0,1655
King,3009.0,Seattle,WA,98126.0,53033011500.0,1656
King,3009.0,Seattle,WA,98126.0,53033011601.0,1657
King,3009.0,Seattle,WA,98126.0,53033011602.0,1658
King,3009.0,Seattle,WA,98126.0,53033012000.0,1659
King,3009.0,Seattle,WA,98126.0,53033026600.0,1660
King,3009.0,Seattle,WA,98127.0,53033004702.0,1661
King,3009.0,Seattle,WA,98133.0,53033000300.0,1662
King,3009.0,Seattle,WA,98133.0,53033000402.0,1663
King,3009.0,Seattle,WA,98133.0,53033000403.0,1664
King,3009.0,Seattle,WA,98133.0,53033000404.0,1665
King,3009.0,Seattle,WA,98133.0,53033000601.0,1666
King,3009.0,Seattle,WA,98133.0,53033000602.0,1667
King,3009.0,Seattle,WA,98133.0,53033001201.0,1668
King,3009.0,Seattle,WA,98133.0,53033001300.0,1669
King,3009.0,Seattle,WA,98133.0,53033001400.0,1670
King,3009.0,Seattle,WA,98133.0,53033001701.0,1671
King,3009.0,Seattle,WA,98133.0,53033001702.0,1672
King,3009.0,Seattle,WA,98133.0,53033020301.0,1673
King,3009.0,Seattle,WA,98133.0,53033020302.0,1674
King,3009.0,Seattle,WA,98133.0,53033020700.0,1675
King,3009.0,Seattle,WA,98134.0,53033009300.0,1676
King,3009.0,Seattle,WA,98134.0,53033009900.0,1677
King,3009.0,Seattle,WA,98136.0,53033010501.0,1678
King,3009.0,Seattle,WA,98136.0,53033010502.0,1679
King,3009.0,Seattle,WA,98136.0,53033010601.0,1680
King,3009.0,Seattle,WA,98136.0,53033010602.0,1681
King,3009.0,Seattle,WA,98136.0,53033011500.0,1682
King,3009.0,Seattle,WA,98136.0,53033011601.0,1683
King,3009.0,Seattle,WA,98136.0,53033011602.0,1684
King,3009.0,Seattle,WA,98136.0,53033012000.0,1685
King,3009.0,Seattle,WA,98136.0,53033012100.0,1686
King,3009.0,Seattle,WA,98144.0,53033007800.0,1687
King,3009.0,Seattle,WA,98144.0,53033008900.0,1688
King,3009.0,Seattle,WA,98144.0,53033009000.0,1689
King,3009.0,Seattle,WA,98144.0,53033009100.0,1690
King,3009.0,Seattle,WA,98144.0,53033009300.0,1691
King,3009.0,Seattle,WA,98144.0,53033009400.0,1692
King,3009.0,Seattle,WA,98144.0,53033009500.0,1693
King,3009.0,Seattle,WA,98144.0,53033010001.0,1694
King,3009.0,Seattle,WA,98144.0,53033010002.0,1695
King,3009.0,Seattle,WA,98144.0,53033010101.0,1696
King,3009.0,Seattle,WA,98144.0,53033010102.0,1697
King,3009.0,Seattle,WA,98146.0,53033012000.0,1698
King,3009.0,Seattle,WA,98146.0,53033012100.0,1699
King,3009.0,Seattle,WA,98146.0,53033026500.0,1700
King,3009.0,Seattle,WA,98146.0,53033026600.0,1701
King,3009.0,Seattle,WA,98146.0,53033026700.0,1702
King,3009.0,Seattle,WA,98146.0,53033026801.0,1703
King,3009.0,Seattle,WA,98146.0,53033026802.0,1704
King,3009.0,Seattle,WA,98148.0,53033028000.0,1705
King,3009.0,Seattle,WA,98155.0,53033000101.0,1706
King,3009.0,Seattle,WA,98155.0,53033000202.0,1707
King,3009.0,Seattle,WA,98155.0,53033020402.0,1708
King,3009.0,Seattle,WA,98155.0,53033020500.0,1709
King,3009.0,Seattle,WA,98155.0,53033021000.0,1710
King,3009.0,Seattle,WA,98155.0,53033021100.0,1711
King,3009.0,Seattle,WA,98155.0,53033021300.0,1712
King,3009.0,Seattle,WA,98155.0,53033021400.0,1713
King,3009.0,Seattle,WA,98164.0,53033008102.0,1714
King,3009.0,Seattle,WA,98166.0,53033027500.0,1715
King,3009.0,Seattle,WA,98166.0,53033027600.0,1716
King,3009.0,Seattle,WA,98166.0,53033027901.0,1717
King,3009.0,Seattle,WA,98166.0,53033027902.0,1718
King,3009.0,Seattle,WA,98168.0,53033026400.0,1719
King,3009.0,Seattle,WA,98168.0,53033026500.0,1720
King,3009.0,Seattle,WA,98168.0,53033026801.0,1721
King,3009.0,Seattle,WA,98168.0,53033027000.0,1722
King,3009.0,Seattle,WA,98168.0,53033027200.0,1723
King,3009.0,Seattle,WA,98168.0,53033027300.0,1724
King,3009.0,Seattle,WA,98168.0,53033028100.0,1725
King,3009.0,Seattle,WA,98177.0,53033000402.0,1726
King,3009.0,Seattle,WA,98177.0,53033000403.0,1727
King,3009.0,Seattle,WA,98177.0,53033000500.0,1728
King,3009.0,Seattle,WA,98177.0,53033001400.0,1729
King,3009.0,Seattle,WA,98177.0,53033001500.0,1730
King,3009.0,Seattle,WA,98177.0,53033001600.0,1731
King,3009.0,Seattle,WA,98177.0,53033001702.0,1732
King,3009.0,Seattle,WA,98178.0,53033011700.0,1733
King,3009.0,Seattle,WA,98178.0,53033011901.0,1734
King,3009.0,Seattle,WA,98178.0,53033011902.0,1735
King,3009.0,Seattle,WA,98178.0,53033025302.0,1736
King,3009.0,Seattle,WA,98178.0,53033026001.0,1737
King,3009.0,Seattle,WA,98178.0,53033026003.0,1738
King,3009.0,Seattle,WA,98178.0,53033026004.0,1739
King,3009.0,Seattle,WA,98178.0,53033026101.0,1740
King,3009.0,Seattle,WA,98178.0,53033026102.0,1741
King,3009.0,Seattle,WA,98188.0,53033026200.0,1742
King,3009.0,Seattle,WA,98188.0,53033028200.0,1743
King,3009.0,Seattle,WA,98188.0,53033028300.0,1744
King,3009.0,Seattle,WA,98188.0,53033028802.0,1745
King,3009.0,Seattle,WA,98195.0,53033005303.0,1746
King,3009.0,Seattle,WA,98198.0,53033030003.0,1747
King,3009.0,Seattle,WA,98199.0,53033005600.0,1748
King,3009.0,Seattle,WA,98199.0,53033005700.0,1749
King,3009.0,Seattle,WA,98199.0,53033005801.0,1750
King,3009.0,Seattle,WA,98199.0,53033005803.0,1751
King,3009.0,Seattle,WA,98199.0,53033005804.0,1752
King,3009.0,Shoreline,WA,98133.0,53033020200.0,1753
King,3009.0,Shoreline,WA,98133.0,53033020301.0,1754
King,3009.0,Shoreline,WA,98133.0,53033020302.0,1755
King,3009.0,Shoreline,WA,98133.0,53033020600.0,1756
King,3009.0,Shoreline,WA,98133.0,53033020700.0,1757
King,3009.0,Shoreline,WA,98133.0,53033020800.0,1758
King,3009.0,Shoreline,WA,98133.0,53033020900.0,1759
King,3009.0,Shoreline,WA,98133.0,53033021000.0,1760
King,3009.0,Shoreline,WA,98155.0,53033020302.0,1761
King,3009.0,Shoreline,WA,98155.0,53033020401.0,1762
King,3009.0,Shoreline,WA,98155.0,53033020402.0,1763
King,3009.0,Shoreline,WA,98155.0,53033020500.0,1764
King,3009.0,Shoreline,WA,98155.0,53033020600.0,1765
King,3009.0,Shoreline,WA,98155.0,53033021000.0,1766
King,3009.0,Shoreline,WA,98155.0,53033021100.0,1767
King,3009.0,Shoreline,WA,98155.0,53033021300.0,1768
King,3009.0,Shoreline,WA,98155.0,53033021400.0,1769
King,3009.0,Shoreline,WA,98177.0,53033020100.0,1770
King,3009.0,Shoreline,WA,98177.0,53033020200.0,1771
King,3009.0,Shoreline,WA,98177.0,53033020800.0,1772
King,3009.0,Shoreline,WA,98177.0,53033020900.0,1773
King,3009.0,Skykomish,WA,98224.0,53033032800.0,1774
King,3009.0,Skykomish,WA,98288.0,53033032800.0,1775
King,3009.0,Snoqualmie,WA,98024.0,53033032601.0,1776
King,3009.0,Snoqualmie,WA,98024.0,53033032603.0,1777
King,3009.0,Snoqualmie,WA,98024.0,53033032604.0,1778
King,3009.0,Snoqualmie,WA,98024.0,53033032605.0,1779
King,3009.0,Snoqualmie,WA,98065.0,53033032603.0,1780
King,3009.0,Snoqualmie,WA,98065.0,53033032604.0,1781
King,3009.0,Snoqualmie,WA,98065.0,53033032605.0,1782
